Title,Description,Link
Mary Hallock Greenewalt: Rembrandt of the Piano,"The following is a guest post from Lara Szypszak, Reference Librarian in the Manuscript Division. Mary Hallock Greenewalt (1871-1950) was a musician, inventor, businesswoman, and all around go-getter, whose work leaves traces throughout several divisions of the Library of Congress, most prominently in the Manuscript and Music Divisions. Greenewalt was born in Bhamdoun, a small […]",https://blogs.loc.gov/music/2019/05/mary-hallock-greenewalt-rembrandt-of-the-piano/
From Screen to Stage: Henry Mancini's Victor/Victoria,"Victor/Victoria, known for its toe tapping tunes and Julie Andrews in drag, has found its way to the Music Division among the papers of the famed composer, Henry Mancini. Learn about the wonderful music composed for the film and musical.",https://blogs.loc.gov/music/2020/10/from-screen-to-stage-henry-mancinis-victor-victoria/
It's August! Let's Water Ski!,Archivist Anita M. Weber explores the summer pastime of water skiing with a pair of songs by William P. Barlow.,https://blogs.loc.gov/music/2021/08/its-august-lets-water-ski/
A Look Back at A Streetcar Named Desire,"On December 3, 1947, A Streetcar Named Desire opened at the Ethel Barrymore Theatre in New York City. It was the third full-length play by Tennessee Williams, a 36-year-old writer whose Broadway debut, The Glass Menagerie, was just two years earlier. Streetcar ran for more than two years clocking in at 855 performances, the longest […]",https://blogs.loc.gov/music/2022/12/a-look-back-at-a-streetcar-named-desire/
Highlights of Tibetan Rare Book Collection,Tibetan rare books in the Asian Division were the topic of study for a special class on the history and culture of the Tibetan book.,https://blogs.loc.gov/international-collections/2018/11/highlights-of-tibetan-rare-book-collection/
Tai Manuscripts in the Southeast Asian Rare Book Collection,This blog introduces the Thai and Lao manuscripts found in the Southeast Asian rare book collection in the Asian Division at the Library of Congress.,https://blogs.loc.gov/international-collections/2019/10/tai-manuscripts-in-the-southeast-asian-rare-book-collection/
"Lions and Tigers and Zebras, Oh My!",This post marks the national day of the zebra by describing the rules surrounding ownership of zebras.,https://blogs.loc.gov/law/2022/01/lions-and-tigers-and-zebras-oh-my/
Spring Remote Project: Official Titles for Bills,Short interviews of the people working on the spring 2022 remote metadata projects.,https://blogs.loc.gov/law/2022/03/spring-remote-project-official-title-for-bills/
Fall Remote Metadata Program: Central Team,Short interviews with the current remote metadata interns and volunteers.,https://blogs.loc.gov/law/2022/11/fall-remote-metadata-program-central-team/
Fall Remote Metadata Program: East Coast Team,Short interviews with the current remote metadata interns and volunteers.,https://blogs.loc.gov/law/2022/11/fall-remote-metadata-program-east-coast-team/
Food Fit for a President,"As you might have heard, President-elect Obama will be using Abraham Lincoln’s Inaugural Bible when he is sworn in as the 44th president of the United States. Lincoln is, of course, a major inspiration to the President-elect and a strong influence on the themes of the upcoming inauguration. So we know you’re waiting with baited […]",https://blogs.loc.gov/loc/2009/01/food-fit-for-a-president/
"YouTube, and Now We Do Too","Well, this is a day that has been a long time in coming. The Library of Congress has been working for several months now so that we could “do YouTube right.” When you’re the stewards of the world’s largest collection of audiovisual materials (some 6 million films, broadcasts and sound recordings), nothing less would be […]",https://blogs.loc.gov/loc/2009/04/youtube-and-now-we-do-too/
Greetings from the Catbird Seat,"I am over the moon to join the Poetry and Literature Center and to introduce myself on “From the Catbird Seat.” Originally from mid-Michigan, I just landed in Washington, D.C., from Western Massachusetts—the place I’ve called home for nearly a decade. Years ago, while completing my MFA in poetry at UMass Amherst, I also worked […]",https://blogs.loc.gov/catbird/2016/09/greetings-from-the-catbird-seat/
Love Letters Straight to Your Heart,"Love letters dot the Library of Congress's collections—centuries of devotion, passion, longing, regret and heartbreak put down on paper.",https://blogs.loc.gov/catbird/2020/02/love-letters-straight-to-your-heart/
"The army of the Potomac, and its mismanagement;",Also available in digital form.,https://www.loc.gov/item/02011396/
"A child's own book of verse,",Also available in digital form.,https://www.loc.gov/item/17021861/
"Documentation - Audio Tape Logs - Beverly Robinson, Chicago Ethnic Arts Project",not given,https://www.loc.gov/item/afc1981004.11_188/
Select orations and letters ...,Also available in digital form.,https://www.loc.gov/item/unk83004234/
"Federal Register: 4 Fed. Reg. 4761 (Dec. 5, 1939).",not given,https://www.loc.gov/item/fr004234/
"Federal Register: 5 Fed. Reg. 711 (Feb. 20, 1940).",not given,https://www.loc.gov/item/fr005035/
Dick's juvenile speaker for boys and girls;,Also available in digital form.,https://www.loc.gov/item/13018833/
"St. George and the dragon, The sleeping beauty,",Also available in digital form.,https://www.loc.gov/item/23014977/
"Cheery comedies for Christmas; a collection of plays pantomimes, tableaux, readings, recitations, illustrated poems, etc., suitable for use at Christmas,",Also available in digital form.,https://www.loc.gov/item/15020613/
"An address to the friends of education especially among the illiterate classes,",Also available in digital form.,https://www.loc.gov/item/e15002319/
"Allegretto,",Title within ornamental border. Poems. Also available in digital form.,https://www.loc.gov/item/12032913/
"American girl's book: or, Occupation for play hours.",Also available in digital form.,https://www.loc.gov/item/05029283/
"Animal castration, a book for the use of students and practitioners;",Also available in digital form.,https://www.loc.gov/item/15000521/
The assault on humanism,Also available in digital form.,https://www.loc.gov/item/17018361/
The book of joyous children,Poems. BAL 16656 Also available in digital form. LAC seg 2021-12-22 update (1 card) Copy 3 formerly shelved in Reserve Storage.,https://www.loc.gov/item/02024265/
"Animals and their masters,",Also available in digital form.,https://www.loc.gov/item/32031964/
"The blessed birds; or,",Also available in digital form.,https://www.loc.gov/item/05021535/
"Children of the sun, poems,","""Of this book two hundred and fifty copies have been printed. The first one hundred, with frontispiece portrait, are numbered and autographed by the author."" Also available in digital form.",https://www.loc.gov/item/17000270/
Fables,"Pagination: volume 1: [2], xi, [1], 225, [1] pages, [53] leaves of plates; volume 2: [2], vii, [1], 187, [1] pages, [17] leaves of plates. Illustrations variously signed: Wilson sculp, Brown sculpt, Blake sc., Lovegrove sculp., W. Skelton sculpt, W. Grainger sculpt., Audinet sculp, Cook sculp., P Mazell sculp. Added engraved title pages: Fables / by John Gay ; with a life of the...",https://www.loc.gov/item/17014448/
Coupon bonds : a play in four acts,Copyright date taken from verso of t.p. Series appears on cover only. Advertisements on p. [1]-[8] at end. Also available in digital form.,https://www.loc.gov/item/12039601/
"De Catulli, Tibulli, Propertii vocibus singularibus. Dissertatio...",Inaug.-diss.--Friburg. Also available in digital form.,https://www.loc.gov/item/tmp91021041/
"Education of the negro,","At head of title: Department of education for the United States commission to the Paris exposition of 1900. ""This monograph is contributed to the United States educational exhibit by the state of New York."" Also available in digital form.",https://www.loc.gov/item/05001982/
The Egyptian pantheon.,Also available in digital form.,https://www.loc.gov/item/05030142/
"Education in the Society of Friends past, present, and prospective.",Also available in digital form.,https://www.loc.gov/item/06039108/
"The discoveries of John Lederer, in three several marches from Virginia to the west of Carolina, and other parts of the continent: begun in March, 1669, and ended in September, 1670, together ...","No. 2 of an edition of 20 copies printed from a copy of the original edition, London 1672, in the Harvard College Library. Also available in digital form.",https://www.loc.gov/item/rc01002786/
"The times (Washington [D.C.]), August 14, 1899",,https://www.loc.gov/item/sn85054468/1899-08-14/ed-1/
"The Washington bee (Washington, D.C.), April 25, 1896",,https://www.loc.gov/item/sn84025891/1896-04-25/ed-1/
"The Washington bee (Washington, D.C.), December 20, 1890",,https://www.loc.gov/item/sn84025891/1890-12-20/ed-1/
"New-York daily tribune (New-York [N.Y.]), October 25, 1855",,https://www.loc.gov/item/sn83030213/1855-10-25/ed-1/
"The Madisonian (Washington City [i.e. Washington, D.C.]), February 15, 1838",,https://www.loc.gov/item/sn82015015/1838-02-15/ed-1/
"Federal Register: 17 Fed. Reg. 11137 (Dec. 9, 1952).",not given,https://www.loc.gov/item/fr017239/
"Federal Register: 5 Fed. Reg. 985 (Mar. 8, 1940).",not given,https://www.loc.gov/item/fr005047/
"Federal Register: 21 Fed. Reg. (May 17, 1956).",not given,https://www.loc.gov/item/fr021096/
Sentence sense and verb usage,Includes index. Also available in digital form.,https://www.loc.gov/item/23015171/
"Merry Christmas plays and entertainments,",Also available in digital form.,https://www.loc.gov/item/16019449/
Jersey City street railway guide.,Also available in digital form.,https://www.loc.gov/item/tmp92002792/
"The American sphinx, a choice, curious and complete collection of enigmas, anagrams, charades, square words, picture charades...",Also available in digital form.,https://www.loc.gov/item/13002771/
The argument for manual training.,"Read at the meeting of the American institute of instruction at Newport, R. I., July 12, 1888. ""The publishers have given the course of study in manual training employed in the Jamestown (N.Y.) public schools, as an appendix (p. 27-35)--p. 2. Paged also continuously with no. 10 of the series ([371]-405 p.) Also available in digital form.",https://www.loc.gov/item/06040101/
